48.650
47.150
48.750
51.500
41.400
47.650
47.400
45.250
49.900
52.150
49.150
46.500
43.650
41.650
38.900
34.400
36.650
33.750
34.750
32.150
26.900
24.250
31.650
32.000
27.500
28.250
31.650
31.150
29.650
27.750
31.900
31.500
28.000
27.650
25.150
27.500
29.250
30.900
34.500
37.750
44.250
47.750
43.000
42.000
36.750
34.650
32.250
31.750
32.900
33.650
35.000
32.400
32.000
27.000
24.250
21.500
23.000
23.150
23.400
23.000
21.650
22.150
21.900
25.150
25.750
24.900
24.900
27.000
26.750
30.400
32.500
28.250
33.500
58.250
55.000
55.900
58.750
65.150
71.500
70.000
68.150
64.000
66.500
80.250
75.750
67.650
64.250
55.400
46.400
44.250
43.650
51.000
45.500
43.750
38.650
39.650
43.250
42.150
36.500
34.000
36.250
40.000
40.150
41.650
43.650
46.650
42.150
42.650
42.250
43.400
42.400
48.650
45.250
41.250
32.250
29.900
29.900
25.900
25.150
27.500
23.750
23.250
19.900
21.000
28.000
-
21.650
21.150
21.150
22.900
21.000
26.500
27.750
27.500
30.400
25.750
-
24.000
21.650
23.900
27.150
27.400
34.650
42.400
49.500
40.500
37.750
44.650
43.750
44.750
44.400
53.750
51.400
57.000
66.000
65.400
61.750
54.650
57.250
45.500
47.000
51.750
46.400
43.250
45.650
47.650
48.650
50.150
50.750
49.250
44.650
43.150
31.250
31.250
37.150
36.900
28.400
26.650
25.400
22.650
23.500
24.650
30.400
28.900
36.000
29.400
24.650
25.000
23.150
22.650
22.400
25.900
25.750
27.900
33.500
44.150
38.750
38.150
47.500
48.400
56.150
52.150
42.650
39.000
38.150
40.500
42.400
38.400
38.400
39.000
30.650
27.400
28.500
33.000
40.150
45.500
-
56.900
52.150
51.650
38.400
41.650
34.500
32.650
32.750
-
31.150
-
42.650
62.400
64.500
98.500
97.500
112.650
118.150
117.500
97.250
90.900
91.650
81.000
63.400
68.250
78.150
97.500
67.500
69.250
53.650
50.250
66.250
47.000
42.900
41.150
38.400
34.150
40.900
37.250
38.500
43.500
45.400
39.150
47.500
46.250
45.150
43.400
52.000
52.500
46.400
56.650
56.500
45.000
45.400
43.150
40.900
31.750
30.500
38.750
40.400
-
27.250
26.150
26.500
27.750
29.500
28.150
27.500
37.150
44.650
38.900
42.650
37.250
35.150
39.500
45.650
56.750
56.150
49.750
43.500
39.500
48.400
45.750
44.150
41.750
48.400
65.400
66.000
